"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
45467663077.6968;2;0;64;78;;;;;;;;;"24.06.2024 15:54:50";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663089.3403;2;1;64;78;;;;;;;;;"24.06.2024 15:54:51";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663112.419;2;0;64;78;;;;;;;;;"24.06.2024 15:54:53";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663170.3472;2;1;64;78;;;;;;;;;"24.06.2024 15:54:58";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663228.0903;2;0;64;78;;;;;;;;;"24.06.2024 15:55:03";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663263.044;2;1;64;78;;;;;;;;;"24.06.2024 15:55:06";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663274.5023;2;0;64;78;;;;;;;;;"24.06.2024 15:55:07";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663413.3912;2;1;64;78;;;;;;;;;"24.06.2024 15:55:19";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663424.9653;2;0;64;78;;;;;;;;;"24.06.2024 15:55:20";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663505.8681;2;1;64;78;;;;;;;;;"24.06.2024 15:55:27";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663529.0625;2;0;64;78;;;;;;;;;"24.06.2024 15:55:29";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663540.5903;2;1;64;78;;;;;;;;;"24.06.2024 15:55:30";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467663552.2801;2;0;64;78;;;;;;;;;"24.06.2024 15:55:31";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664015.162;2;1;64;78;;;;;;;;;"24.06.2024 15:56:11";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664061.5741;2;0;64;78;;;;;;;;;"24.06.2024 15:56:15";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664269.7222;2;1;64;78;;;;;;;;;"24.06.2024 15:56:33";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664281.3542;2;0;64;78;;;;;;;;;"24.06.2024 15:56:34";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664339.2245;2;1;64;78;;;;;;;;;"24.06.2024 15:56:39";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664350.7407;2;0;64;78;;;;;;;;;"24.06.2024 15:56:40";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664385.5208;2;1;64;78;;;;;;;;;"24.06.2024 15:56:43";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664397.0949;2;0;64;78;;;;;;;;;"24.06.2024 15:56:44";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664489.6875;2;1;64;78;;;;;;;;;"24.06.2024 15:56:52";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664501.2616;2;0;64;78;;;;;;;;;"24.06.2024 15:56:53";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664512.9977;2;1;64;78;;;;;;;;;"24.06.2024 15:56:54";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664535.9259;2;0;64;78;;;;;;;;;"24.06.2024 15:56:56";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664663.2292;2;1;64;78;;;;;;;;;"24.06.2024 15:57:07";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467664674.9306;2;0;64;78;;;;;;;;;"24.06.2024 15:57:08";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467665056.794;2;1;64;78;;;;;;;;;"24.06.2024 15:57:41";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467665103.0903;2;0;64;78;;;;;;;;;"24.06.2024 15:57:45";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467665612.338;2;1;64;78;;;;;;;;;"24.06.2024 15:58:29";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467665623.8542;2;0;64;78;;;;;;;;;"24.06.2024 15:58:30";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467665774.3634;2;1;64;78;;;;;;;;;"24.06.2024 15:58:43";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467665809.0741;2;0;64;78;;;;;;;;;"24.06.2024 15:58:46";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467666248.9352;2;1;64;78;;;;;;;;;"24.06.2024 15:59:24";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467666260.4051;2;0;64;78;;;;;;;;;"24.06.2024 15:59:25";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467666526.5856;2;1;64;78;;;;;;;;;"24.06.2024 15:59:48";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467666538.1713;2;0;64;78;;;;;;;;;"24.06.2024 15:59:49";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467666665.5903;2;1;64;78;;;;;;;;;"24.06.2024 16:00:00";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467666676.9907;2;0;64;78;;;;;;;;;"24.06.2024 16:00:01";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467666734.9421;2;1;64;78;;;;;;;;;"24.06.2024 16:00:06";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467666746.4931;2;0;64;78;;;;;;;;;"24.06.2024 16:00:07";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467667012.7431;2;1;64;78;;;;;;;;;"24.06.2024 16:00:30";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467667024.3171;2;0;64;78;;;;;;;;;"24.06.2024 16:00:31";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467667255.9144;2;1;64;78;;;;;;;;;"24.06.2024 16:00:51";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467667278.9236;2;0;64;78;;;;;;;;;"24.06.2024 16:00:53";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467667487.2106;2;1;64;78;;;;;;;;;"24.06.2024 16:01:11";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467667521.9329;2;0;64;78;;;;;;;;;"24.06.2024 16:01:14";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467667556.713;2;1;64;78;;;;;;;;;"24.06.2024 16:01:17";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467667568.2755;2;0;64;78;;;;;;;;;"24.06.2024 16:01:18";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467667984.9306;2;1;64;78;;;;;;;;;"24.06.2024 16:01:54";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467667996.4699;2;0;64;78;;;;;;;;;"24.06.2024 16:01:55";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668100.6597;2;1;64;78;;;;;;;;;"24.06.2024 16:02:04";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668112.2338;2;0;64;78;;;;;;;;;"24.06.2024 16:02:05";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668181.6204;2;1;64;78;;;;;;;;;"24.06.2024 16:02:11";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668262.8819;2;0;64;78;;;;;;;;;"24.06.2024 16:02:18";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668378.4375;2;1;64;78;;;;;;;;;"24.06.2024 16:02:28";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668424.6759;2;0;64;78;;;;;;;;;"24.06.2024 16:02:32";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668575.1273;2;1;64;78;;;;;;;;;"24.06.2024 16:02:45";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668586.8171;2;0;64;78;;;;;;;;;"24.06.2024 16:02:46";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668609.9074;2;1;64;78;;;;;;;;;"24.06.2024 16:02:48";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668621.4236;2;0;64;78;;;;;;;;;"24.06.2024 16:02:49";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668644.6296;2;1;64;78;;;;;;;;;"24.06.2024 16:02:51";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668656.1458;2;0;64;78;;;;;;;;;"24.06.2024 16:02:52";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668760.3704;2;1;64;78;;;;;;;;;"24.06.2024 16:03:01";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668771.8287;2;0;64;78;;;;;;;;;"24.06.2024 16:03:02";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668945.6713;2;1;64;78;;;;;;;;;"24.06.2024 16:03:17";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467668957.1181;2;0;64;78;;;;;;;;;"24.06.2024 16:03:18";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467669107.581;2;1;64;78;;;;;;;;;"24.06.2024 16:03:31";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467669130.7176;2;0;64;78;;;;;;;;;"24.06.2024 16:03:33";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467669790.4282;2;1;64;78;;;;;;;;;"24.06.2024 16:04:30";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467669813.5648;2;0;64;78;;;;;;;;;"24.06.2024 16:04:32";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467669964.0278;2;1;64;78;;;;;;;;;"24.06.2024 16:04:45";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467669987.1759;2;0;64;78;;;;;;;;;"24.06.2024 16:04:47";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670010.3819;2;1;64;78;;;;;;;;;"24.06.2024 16:04:49";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670022.0139;2;0;64;78;;;;;;;;;"24.06.2024 16:04:50";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670102.8588;2;1;64;78;;;;;;;;;"24.06.2024 16:04:57";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670149.1435;2;0;64;78;;;;;;;;;"24.06.2024 16:05:01";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670195.4051;2;1;64;78;;;;;;;;;"24.06.2024 16:05:05";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670207.1412;2;0;64;78;;;;;;;;;"24.06.2024 16:05:06";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670241.794;2;1;64;78;;;;;;;;;"24.06.2024 16:05:09";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670264.9421;2;0;64;78;;;;;;;;;"24.06.2024 16:05:11";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670311.2847;2;1;64;78;;;;;;;;;"24.06.2024 16:05:15";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670346.0069;2;0;64;78;;;;;;;;;"24.06.2024 16:05:18";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670681.6435;2;1;64;78;;;;;;;;;"24.06.2024 16:05:47";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670693.2755;2;0;64;78;;;;;;;;;"24.06.2024 16:05:48";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670704.7454;2;1;64;78;;;;;;;;;"24.06.2024 16:05:49";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670716.3194;2;0;64;78;;;;;;;;;"24.06.2024 16:05:50";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670739.4097;2;1;64;78;;;;;;;;;"24.06.2024 16:05:52";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467670750.9259;2;0;64;78;;;;;;;;;"24.06.2024 16:05:53";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467671214.0509;2;1;64;78;;;;;;;;;"24.06.2024 16:06:33";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467671248.6458;2;0;64;78;;;;;;;;;"24.06.2024 16:06:36";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467671457.0949;2;1;64;78;;;;;;;;;"24.06.2024 16:06:54";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467671468.5995;2;0;64;78;;;;;;;;;"24.06.2024 16:06:55";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467671700.081;2;1;64;78;;;;;;;;;"24.06.2024 16:07:15";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467671746.3079;2;0;64;78;;;;;;;;;"24.06.2024 16:07:19";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467671896.7708;2;1;64;78;;;;;;;;;"24.06.2024 16:07:32";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467671908.5301;2;0;64;78;;;;;;;;;"24.06.2024 16:07:33";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467671943.1134;2;1;64;78;;;;;;;;;"24.06.2024 16:07:36";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672000.9143;2;0;64;78;;;;;;;;;"24.06.2024 16:07:41";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672093.588;2;1;64;78;;;;;;;;;"24.06.2024 16:07:49";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672116.7361;2;0;64;78;;;;;;;;;"24.06.2024 16:07:51";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672174.537;2;1;64;78;;;;;;;;;"24.06.2024 16:07:56";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672197.8588;2;0;64;78;;;;;;;;;"24.06.2024 16:07:58";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672209.3171;2;1;64;78;;;;;;;;;"24.06.2024 16:07:59";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672232.4537;2;0;64;78;;;;;;;;;"24.06.2024 16:08:01";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672267.1296;2;1;64;78;;;;;;;;;"24.06.2024 16:08:04";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672278.9352;2;0;64;78;;;;;;;;;"24.06.2024 16:08:05";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672325;2;1;64;78;;;;;;;;;"24.06.2024 16:08:09";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672336.7477;2;0;64;78;;;;;;;;;"24.06.2024 16:08:10";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672417.6505;2;1;64;78;;;;;;;;;"24.06.2024 16:08:17";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672440.787;2;0;64;78;;;;;;;;;"24.06.2024 16:08:19";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672452.4306;2;1;64;78;;;;;;;;;"24.06.2024 16:08:20";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672463.9352;2;0;64;78;;;;;;;;;"24.06.2024 16:08:21";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672486.9792;2;1;64;78;;;;;;;;;"24.06.2024 16:08:23";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672510.2315;2;0;64;78;;;;;;;;;"24.06.2024 16:08:25";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672579.6759;2;1;64;78;;;;;;;;;"24.06.2024 16:08:31";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672602.7662;2;0;64;78;;;;;;;;;"24.06.2024 16:08:33";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672660.8681;2;1;64;78;;;;;;;;;"24.06.2024 16:08:38";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672683.8426;2;0;64;78;;;;;;;;;"24.06.2024 16:08:40";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672730.081;2;1;64;78;;;;;;;;;"24.06.2024 16:08:44";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672753.3912;2;0;64;78;;;;;;;;;"24.06.2024 16:08:46";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672926.956;2;1;64;78;;;;;;;;;"24.06.2024 16:09:01";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467672938.4606;2;0;64;78;;;;;;;;;"24.06.2024 16:09:02";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673193.0324;2;1;64;78;;;;;;;;;"24.06.2024 16:09:24";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673204.6528;2;0;64;78;;;;;;;;;"24.06.2024 16:09:25";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673239.4329;2;1;64;78;;;;;;;;;"24.06.2024 16:09:28";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673250.9491;2;0;64;78;;;;;;;;;"24.06.2024 16:09:29";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673355.162;2;1;64;78;;;;;;;;;"24.06.2024 16:09:38";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673366.6319;2;0;64;78;;;;;;;;;"24.06.2024 16:09:39";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673482.3727;2;1;64;78;;;;;;;;;"24.06.2024 16:09:49";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673517.1644;2;0;64;78;;;;;;;;;"24.06.2024 16:09:52";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673713.9583;2;1;64;78;;;;;;;;;"24.06.2024 16:10:09";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673748.5648;2;0;64;78;;;;;;;;;"24.06.2024 16:10:12";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673956.9444;2;1;64;78;;;;;;;;;"24.06.2024 16:10:30";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673968.5185;2;0;64;78;;;;;;;;;"24.06.2024 16:10:31";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467673991.7824;2;1;64;78;;;;;;;;;"24.06.2024 16:10:33";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467674003.2407;2;0;64;78;;;;;;;;;"24.06.2024 16:10:34";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467674188.4722;2;1;64;78;;;;;;;;;"24.06.2024 16:10:50";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467674211.6204;2;0;64;78;;;;;;;;;"24.06.2024 16:10:52";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467674223.1944;2;1;64;78;;;;;;;;;"24.06.2024 16:10:53";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467674234.6644;2;0;64;78;;;;;;;;;"24.06.2024 16:10:54";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467674431.5278;2;1;64;78;;;;;;;;;"24.06.2024 16:11:11";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467674477.8125;2;0;64;78;;;;;;;;;"24.06.2024 16:11:15";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467674732.3727;2;1;64;78;;;;;;;;;"24.06.2024 16:11:37";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467674743.9583;2;0;64;78;;;;;;;;;"24.06.2024 16:11:38";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467674940.706;2;1;64;78;;;;;;;;;"24.06.2024 16:11:55";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467674964.0278;2;0;64;78;;;;;;;;;"24.06.2024 16:11:57";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675195.2662;2;1;64;78;;;;;;;;;"24.06.2024 16:12:17";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675230.0463;2;0;64;78;;;;;;;;;"24.06.2024 16:12:20";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675403.5995;2;1;64;78;;;;;;;;;"24.06.2024 16:12:35";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675415.162;2;0;64;78;;;;;;;;;"24.06.2024 16:12:36";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675438.3796;2;1;64;78;;;;;;;;;"24.06.2024 16:12:38";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675473.1597;2;0;64;78;;;;;;;;;"24.06.2024 16:12:41";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675542.6389;2;1;64;78;;;;;;;;;"24.06.2024 16:12:47";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675554.1088;2;0;64;78;;;;;;;;;"24.06.2024 16:12:48";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675577.3032;2;1;64;78;;;;;;;;;"24.06.2024 16:12:50";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675588.8542;2;0;64;78;;;;;;;;;"24.06.2024 16:12:51";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675635.1273;2;1;64;78;;;;;;;;;"24.06.2024 16:12:55";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675646.8056;2;0;64;78;;;;;;;;;"24.06.2024 16:12:56";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675820.2431;2;1;64;78;;;;;;;;;"24.06.2024 16:13:11";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675831.9444;2;0;64;78;;;;;;;;;"24.06.2024 16:13:12";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467675993.8194;2;1;64;78;;;;;;;;;"24.06.2024 16:13:26";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676005.4861;2;0;64;78;;;;;;;;;"24.06.2024 16:13:27";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676086.4931;2;1;64;78;;;;;;;;;"24.06.2024 16:13:34";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676098.0093;2;0;64;78;;;;;;;;;"24.06.2024 16:13:35";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676121.2153;2;1;64;78;;;;;;;;;"24.06.2024 16:13:37";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676132.7315;2;0;64;78;;;;;;;;;"24.06.2024 16:13:38";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676283.2407;2;1;64;78;;;;;;;;;"24.06.2024 16:13:51";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676294.9421;2;0;64;78;;;;;;;;;"24.06.2024 16:13:52";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676445.2315;2;1;64;78;;;;;;;;;"24.06.2024 16:14:05";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676456.9676;2;0;64;78;;;;;;;;;"24.06.2024 16:14:06";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676491.5741;2;1;64;78;;;;;;;;;"24.06.2024 16:14:09";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676503.1481;2;0;64;78;;;;;;;;;"24.06.2024 16:14:10";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
45467676642.0949;2;1;64;78;;;;;;;;;"24.06.2024 16:14:22";"Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab";"AME"
